	S136	S36	S17	S115	S71	S199	S50	S213	S15	S177	S207	S6	S61	S152	S127	S96	S93	S123	S157	S124	S212	S148	S156	S33	S26	S18	S22	S37	S137	S183	S186	S179	S73	S84	S29	S192	S28	S40	S113	S57	S24	S146	S89	S112	S87	S106	S154	S85	S134	S54	S117	S173	S160	S8	S88	S165	S126	S168	S200	S141	S62	S109	S4	S158	S91	S39	S94	S215	S121	S80	S203	S67	S122	S12	S149	S217	S38	S120	S171	S99	S105	S153	S187	S214
S190	0.48246808573999994	0.535986621103	0.659855962827	0.436922557491	0.46656984206600005	0.47597336386999994	0.461901665367	0.5542729312529999	0.689386989375	0.470006159837	0.457761150377	0.651323644114	0.470441835084	0.572773297267	0.487144624419	0.481891912585	0.581877044037	0.573786280194	0.7984767862459999	0.474793230793	0.582470070061	0.586357805922	0.826336153332	0.5296766739050001	0.7354833070569999	0.697801841646	0.732875423738	0.7527783498620001	0.49807564320799996	0.420271833617	0.48953328442	0.471922035261	0.476292984986	0.505853601597	0.719661992994	0.487474990107	0.598832219106	0.577429000416	0.48471533974799996	0.48812147974500003	0.6378543435499999	0.467958153328	0.525417236394	0.691054262625	0.499524168181	0.629412888454	0.677588317317	0.515361942746	0.523310358475	0.540687265277	0.501308252979	0.641456144428	0.537022050469	0.663624168326	0.498221930931	0.525029466697	0.494224648373	0.494655826637	0.47316383127800005	0.49949365414200003	0.49767142151999993	0.617381137012	0.595646885661	0.595411485406	0.5438984991520001	0.639611580539	0.500397537635	0.530230592246	0.546601655217	0.483022320574	0.483640175756	0.48861615884099996	0.519949369422	0.6956261940080001	0.550218497895	0.5436260387340001	0.58680338967	0.48846329271000005	0.5169534392399999	0.558496107309	0.474756667043	0.606725371122	0.5274691465079999	0.5597830384179999
S103	0.50856053003	0.521596451524	0.647501553753	0.5191931020139999	0.497710481884	0.514289102182	0.501990446023	0.549406239676	0.6700540272	0.491950724359	0.525281977647	0.624786412705	0.503742794406	0.560538565396	0.49914265981000006	0.499074473311	0.564418378009	0.586559900813	0.794332696327	0.51190364849	0.567682744903	0.567742862275	0.830059710909	0.549941321096	0.748648342749	0.678906704445	0.7297907814040001	0.754498284202	0.537523739885	0.498415139007	0.542136250905	0.498091453676	0.496705699889	0.521476684024	0.71605967126	0.526992577744	0.5926301170220001	0.566742165626	0.520122844067	0.50602315171	0.630521575472	0.519738849623	0.541932364026	0.674766813872	0.549669600555	0.628371035369	0.676985952488	0.5413552141610001	0.5358553978230001	0.5384932969349999	0.499673956146	0.660028484331	0.525835576298	0.649943778138	0.55026440168	0.512616980643	0.547459864264	0.49621179724200004	0.498286155727	0.517792689208	0.47642580273999996	0.600096473874	0.569528879861	0.5879105319300001	0.544969877475	0.619435549317	0.37744232229099994	0.521726916882	0.566840578856	0.49156663982	0.5310859457320001	0.505368523108	0.504150108873	0.698633666021	0.553409304023	0.54163436455	0.58032790739	0.530589421564	0.531895089017	0.5432626139100001	0.483119512358	0.6006103989029999	0.5442428007419999	0.540424251795
S202	0.541810383219	0.516596267324	0.626028523828	0.494462645426	0.508529852208	0.441220445581	0.445837749715	0.523502105956	0.652748398097	0.443919728685	0.41998833112800005	0.621445686365	0.50173513498	0.53686906493	0.48819130786000003	0.458253470731	0.550085984694	0.588836268593	0.790849835982	0.419649329577	0.53297389093	0.552435897916	0.82404869747	0.488755400525	0.725309617107	0.6774571854989999	0.6998686888369999	0.743991426424	0.5281777723409999	0.474420757753	0.44967634086499997	0.46264429481700003	0.495216626356	0.484276055449	0.69279155246	0.42674876213600005	0.5755488902920001	0.537193064979	0.47285963888899996	0.43928671467	0.580794128015	0.40023023286200005	0.489229878948	0.661164737478	0.49260671623	0.588037173442	0.640513201563	0.504297172645	0.530209118318	0.528661826285	0.482780321487	0.632745994766	0.496943443933	0.641695890934	0.483550933183	0.5080862833199999	0.42665577074199995	0.455237929838	0.42397486888499997	0.464096095634	0.522269551676	0.580837248912	0.555387393459	0.531622315738	0.49952921042900006	0.592552317363	0.516180492327	0.497463429138	0.559593898063	0.49296007219300003	0.46716984123899996	0.5359027744870001	0.505901441242	0.68709563597	0.51347146342	0.502695399559	0.546687505932	0.46819518685500006	0.448467668106	0.516140386796	0.47039472871699994	0.553437738601	0.513182048077	0.523892264822
S180	0.533049443928	0.511167518003	0.60993696723	0.500844437409	0.530819788268	0.46249517156099995	0.468972896606	0.515966431654	0.634603822848	0.472508146356	0.466327972401	0.588156119601	0.516792289454	0.543041826958	0.5086169624629999	0.494842254046	0.513507037419	0.554231013822	0.782047129807	0.46334726043200003	0.536366904772	0.534384126538	0.8145420896150001	0.492193578279	0.701456294843	0.650151996505	0.693030555522	0.72342109017	0.538135006979	0.501965671058	0.47648218344800003	0.450070255647	0.519033400048	0.492565172002	0.681856062653	0.471370474901	0.538646481226	0.5391405563589999	0.5021659474979999	0.476561812828	0.573785822392	0.46642655677100003	0.49876483197	0.6389976070269999	0.513221955906	0.567273981036	0.622062532609	0.504425351716	0.508119300407	0.538944067525	0.49503639998300003	0.605935632197	0.514793524802	0.606647461216	0.5129081294160001	0.516423140989	0.47988637941699996	0.47422286359	0.472533634842	0.475230300959	0.520712266113	0.550982540688	0.52961308248	0.537045198087	0.492045449643	0.567547668252	0.498183679015	0.517643817209	0.529701256892	0.490154116889	0.48765502218900003	0.544265653034	0.50745783738	0.656803902236	0.5448388696850001	0.508098806731	0.5140191123669999	0.49928701792499997	0.466270349111	0.511108603751	0.497608334252	0.552095584366	0.497876022052	0.517170323458
S100	0.61731849713	0.522906743407	0.5449788560719999	0.559328784678	0.593436590795	0.5370728808199999	0.5511855375060001	0.49132282438999997	0.565280127885	0.5180577913359999	0.555316690631	0.523138285004	0.569450875089	0.475730959713	0.53090788089	0.49210207438500003	0.447038170665	0.594318137101	0.747642758985	0.529053503398	0.500299644184	0.459788688156	0.789442048266	0.462424838766	0.661884522143	0.5950304517289999	0.63715794234	0.681878677059	0.610303615605	0.5560352550559999	0.49230237584200004	0.47749490821699997	0.5580594506809999	0.57936912861	0.624364556183	0.524832471617	0.499463390448	0.485484091298	0.500197020875	0.569126403519	0.50586254618	0.5052563278109999	0.582562970568	0.575174739715	0.599217635547	0.489245392768	0.5441302715030001	0.5971752845139999	0.542602719599	0.592067965016	0.468513005584	0.562155184969	0.461270356131	0.555832533172	0.598265522912	0.502588939602	0.558917422661	0.484854248605	0.516616116348	0.545340904743	0.577417183352	0.46572265297399995	0.470388279522	0.47643232674900005	0.360731818576	0.501573320047	0.544281528951	0.511015684428	0.568191801549	0.544291478112	0.580877768432	0.613138719888	0.519305844142	0.611933547032	0.49178377481299995	0.46081915673600005	0.45509140359300004	0.5923877056979999	0.46539914926299997	0.417749201005	0.489837039473	0.468399627786	0.480268276162	0.47717058123899997
S145	0.508899478565	0.5374165770170001	0.6454170776829999	0.48687725831100004	0.495757165057	0.435538263256	0.428598566465	0.527238177336	0.671344281246	0.461257361795	0.424248589748	0.633007160607	0.503566636947	0.54866191872	0.487448921294	0.467657728042	0.559712462698	0.593671417157	0.805162262158	0.43092739972599997	0.542579835644	0.561015574306	0.833169595369	0.492343484681	0.738535404106	0.696657358019	0.718395798082	0.7611867212919999	0.505446428581	0.45920439906599997	0.475949649262	0.477989006097	0.49225830645	0.46265167117899997	0.714612611849	0.452396092275	0.589563608157	0.55502817608	0.46966315518999996	0.45579313777900005	0.612152753613	0.414314089563	0.494476048015	0.6855016465620001	0.49147062812200004	0.6061703247829999	0.6602293580740001	0.498503478226	0.540483762706	0.5127557848309999	0.48431861726000003	0.648404858875	0.515034923797	0.6565808145709999	0.479371893278	0.494739262877	0.441708766386	0.45686258153000003	0.442114214013	0.463600768411	0.516827272891	0.604217706242	0.566563575429	0.546477631796	0.536901788083	0.6117830820579999	0.516003233139	0.502009445045	0.566955008375	0.493223071989	0.465617443332	0.518582861541	0.52149061609	0.705373648944	0.5229110490559999	0.511713838296	0.569130561503	0.449642420258	0.479650086809	0.5334912540060001	0.46416607312299996	0.571445585254	0.529018368243	0.534358045875
S81	0.434930899793	0.582532005052	0.67385340588	0.515589963541	0.38835158579499995	0.486264015174	0.49815602247699997	0.553398597807	0.6982814698450001	0.5216160628100001	0.515676966079	0.644889468678	0.405791635225	0.60632052548	0.50097655773	0.531484394378	0.592525988776	0.5092734355390001	0.801281319278	0.521621318092	0.581008307307	0.600128913317	0.828712309118	0.5775317896109999	0.749613467555	0.711241318563	0.7340181560690001	0.765016542006	0.4625826144100001	0.476234222629	0.55644395529	0.513650867369	0.427857988199	0.540199759219	0.725223561594	0.528661181506	0.600422481278	0.603858940358	0.535118643712	0.503614538563	0.653632000039	0.51920110682	0.571109491373	0.704444512592	0.543789969613	0.6479232380250001	0.693792561783	0.557598581844	0.480685784423	0.563778163886	0.527564319949	0.656908234728	0.562433744599	0.675166310565	0.547376981698	0.5457767790779999	0.5399483077839999	0.536187959256	0.520783309349	0.539471871556	0.41722704704499997	0.645023757756	0.611555625965	0.624482054331	0.584413015145	0.665730723356	0.504396187047	0.547855938626	0.518244965114	0.40862196073	0.513249986852	0.41208952386299996	0.537588045572	0.719223722654	0.5852237259	0.564646664013	0.626956331605	0.525203090193	0.567611307777	0.589152884965	0.5242384061559999	0.620939390836	0.561468343533	0.563486035715
S77	0.439235460552	0.612677760334	0.705501488503	0.537859098042	0.404613210363	0.5339292754280001	0.523078485604	0.575256086352	0.7155750312989999	0.55998729612	0.56277317889	0.67100146232	0.429335969711	0.635399437479	0.520390405516	0.5602276459409999	0.625738266809	0.5558068361399999	0.800343603679	0.558205321509	0.594360332926	0.622233419414	0.826385371388	0.604463188761	0.7624328445999999	0.72542129913	0.741005987574	0.760785250634	0.48645526596999994	0.501091573931	0.591868255849	0.554143447504	0.453882689435	0.5775573764590001	0.745272894995	0.566400913872	0.624236263432	0.634902748031	0.558834922516	0.532703535564	0.67906118212	0.559820913965	0.607951446498	0.720515852639	0.5644579299629999	0.6795827045270001	0.721368303159	0.589010336711	0.525359181499	0.5720223832069999	0.556301774981	0.684308525398	0.59224916243	0.6972482254100001	0.571001487908	0.584846503915	0.594870118151	0.5675966654510001	0.548907573444	0.565715572201	0.434639096989	0.6716900883600001	0.647873757703	0.659876497861	0.616674994292	0.689840381052	0.514173455958	0.571938426437	0.560094927982	0.45211154434699996	0.563898196738	0.40445625243	0.5678925963520001	0.7362572681020001	0.6063121502800001	0.59078696842	0.660389082649	0.567603518978	0.615124158236	0.622613830577	0.5439575485379999	0.648990404077	0.594807990432	0.588067782387
S5	0.641560197604	0.584573606988	0.509791466108	0.619358761656	0.621191907145	0.573197108513	0.5884169361739999	0.45982823809900003	0.498716922142	0.565297143031	0.590617155222	0.459028708517	0.6124476281369999	0.46711541315899996	0.575786069125	0.561993074833	0.45861928432800003	0.61205217914	0.7103049308470001	0.5735503512560001	0.469169499146	0.429921245743	0.759881087313	0.520636849275	0.611921158299	0.564563657536	0.585099651629	0.658216163089	0.643237970287	0.620863136473	0.554272931067	0.518408379146	0.581759714398	0.604219731086	0.570017575924	0.561972258156	0.46073664553300003	0.476012374111	0.53886427217	0.592247427914	0.452364550865	0.545771602843	0.6166030369359999	0.558556587556	0.640751404089	0.48816779124399995	0.483277439361	0.638261575971	0.564065932175	0.621111200707	0.514340352981	0.554677850027	0.497328985554	0.505221489696	0.6401078059399999	0.540613656588	0.601351843723	0.532705887128	0.562977911347	0.572343468166	0.606484876127	0.492168375065	0.424312891614	0.456763972059	0.478781810484	0.47304679226999996	0.584715342309	0.527777063262	0.585559956513	0.5716084459440001	0.6127079336300001	0.641831138532	0.546370333486	0.597357179665	0.536968811157	0.46915378274400005	0.460911700014	0.635855716929	0.515129188499	0.479466077248	0.550758679244	0.418301761682	0.508297245174	0.45365101834700006
S163	0.646421537946	0.586104192037	0.608974319636	0.605609778829	0.6224605137579999	0.560820428115	0.565215823631	0.509966659626	0.603948999149	0.559643186404	0.567112107368	0.566565668614	0.616659472918	0.452753930188	0.55466243752	0.499439427739	0.526249760108	0.666876135574	0.784004450035	0.548176290132	0.494533120697	0.481594752245	0.811652790036	0.522258824893	0.7021074072419999	0.668394649282	0.671318697581	0.729610733576	0.6433117331539999	0.609072210832	0.554165078586	0.552291628746	0.580831245811	0.572774644925	0.665838222715	0.553702962628	0.554035986172	0.510599516775	0.48451116454899995	0.576357570267	0.519333465697	0.505279691596	0.586902914571	0.6480381422689999	0.633489001854	0.588516784725	0.574025726143	0.626361712722	0.626900875017	0.600650363734	0.505322605938	0.651717168762	0.480395570599	0.623818657989	0.615289621826	0.47761494243999997	0.5739553326079999	0.49555011486100004	0.525164676109	0.531202776779	0.625318648148	0.5607971742660001	0.49830087801399997	0.458945445994	0.496220579708	0.556622573763	0.594349234329	0.497480333357	0.652744946403	0.5895263027440001	0.597229046144	0.6514663355979999	0.536240635564	0.6783270071899999	0.450098118943	0.476892240258	0.536159814447	0.610692034117	0.501634688661	0.486910132314	0.517138175511	0.47631180955499997	0.554238841766	0.49814093745099997
S169	0.48882410592799996	0.551817739023	0.64939028037	0.5196300772519999	0.492470535057	0.478689697377	0.454978548491	0.543277706783	0.677121244497	0.486616773569	0.453180433742	0.62577849077	0.48353721053800003	0.5624790557289999	0.45665395682800003	0.46687925683200004	0.580741643689	0.57820688532	0.8025311247779999	0.45782238460600005	0.560402472816	0.551304022569	0.8312758047059999	0.552676480298	0.747566871884	0.6963558107089999	0.7357428429539999	0.7550092396510001	0.477061051968	0.47695850076499996	0.527121645438	0.510269254277	0.46880321037100003	0.497289051232	0.725649413214	0.497429115041	0.596737438488	0.553042277996	0.467506102494	0.462210974828	0.632827790023	0.46046237872400003	0.526925878611	0.679846452918	0.538669838492	0.637185770787	0.673498843091	0.531964964424	0.536636865289	0.517148055638	0.47266057961900004	0.661823383026	0.511584326128	0.664731031519	0.527796358024	0.50128218155	0.508705178936	0.469940171229	0.453898623213	0.449859311471	0.49283242705799996	0.6208089346	0.570891830526	0.582677539796	0.545926467418	0.618089636407	0.46953921427699996	0.48444100516500005	0.5560157558659999	0.482230497785	0.484262939152	0.50449624749	0.464078946522	0.7047503178200001	0.5510963932890001	0.5264950705870001	0.581397132449	0.483681277339	0.513061063859	0.547967523657	0.46454096381899995	0.586486014771	0.5287341608039999	0.538845121638
S43	0.654513520531	0.535015426206	0.4869133265899999	0.5900813710589999	0.6381418441350001	0.581813287352	0.582826590933	0.520180187707	0.51564404399	0.557900841618	0.590102939709	0.518338846103	0.625357206902	0.52722388647	0.590093211009	0.562183436877	0.45659963966899997	0.616694563578	0.697840189191	0.568943532277	0.543236064211	0.494692303793	0.7487204453749999	0.469587012461	0.584642517619	0.527956338897	0.567336913501	0.607788458971	0.655270451979	0.608203988095	0.504187133384	0.506939229931	0.609535862983	0.616403555105	0.555842479996	0.548449784815	0.474508679238	0.494602936698	0.567103041589	0.606242834407	0.469129705809	0.549855365484	0.6214596212160001	0.506819599011	0.618194610146	0.419996128241	0.485128225691	0.629793211864	0.563429876717	0.6352999981499999	0.537943541496	0.50825678992	0.519216574706	0.488892765477	0.625139527128	0.5640490392409999	0.5856390614720001	0.540272569309	0.569255838763	0.581973219021	0.633962409821	0.418633886251	0.475084876866	0.49184698360699997	0.433304134733	0.460338680628	0.594693138081	0.576549488728	0.583535135987	0.597385644423	0.613198375936	0.652541615754	0.563445060517	0.541592215702	0.563254834145	0.528923996325	0.419844486993	0.619857377372	0.492819621197	0.472848022106	0.555366285722	0.486070394987	0.48559908047300004	0.519217037671
S48	0.542954892495	0.544643948643	0.692656603435	0.531220365749	0.523801715857	0.499098846271	0.448404549538	0.606669092155	0.715847694753	0.514538808645	0.46667354520300003	0.6814926178440001	0.528856167297	0.62760939962	0.554716544178	0.545914417972	0.6227920640300001	0.614369796527	0.812321130047	0.503546527822	0.615585060749	0.63611123686	0.831066760729	0.577046737605	0.7612494965150001	0.724283127245	0.746322436162	0.7773801322139999	0.553983150408	0.5183225435000001	0.5447242816800001	0.553396458376	0.551335983194	0.512310221684	0.746136445121	0.527150762048	0.644760071091	0.613515259889	0.5645678127880001	0.47045611503	0.6594355140739999	0.515223046511	0.500639446188	0.7161836580519999	0.484594907125	0.668584741706	0.7013664753669999	0.504028708756	0.591824296108	0.5277831146890001	0.5617736584	0.688633121384	0.591036786059	0.696924130643	0.473824182691	0.569827215943	0.48932208382	0.542495597874	0.515498638816	0.51412732486	0.535729740209	0.6535657110399999	0.6391716288539999	0.623200395108	0.6053381030889999	0.66273340869	0.538709339362	0.574783989898	0.605962274761	0.547994610424	0.49050081996699996	0.528721596106	0.566853415799	0.733642195644	0.600995899283	0.585326076105	0.628860172575	0.457293388756	0.557627465308	0.6122822588769999	0.533122041259	0.6425757669169999	0.589405850992	0.604974928461
S216	0.614392756264	0.60617833833	0.590403711414	0.615185778285	0.602022951294	0.576299679659	0.587236437672	0.420447999067	0.580636905672	0.567090726112	0.600032822977	0.509742038863	0.581788701594	0.46904663246000006	0.5532499886469999	0.539673595707	0.508237202794	0.6325149519309999	0.7188950134909999	0.59073574952	0.405354916968	0.456963773014	0.7708144528249999	0.5323968091969999	0.659726714261	0.621814688806	0.613938174521	0.694386368145	0.622295978559	0.606473523105	0.565606372325	0.5286995860600001	0.550782246613	0.612710783829	0.622360423053	0.563876151579	0.499401570518	0.520266611053	0.518137882876	0.591994063251	0.491252986813	0.5322605805139999	0.631744775611	0.620238625289	0.646562103332	0.554728204873	0.549040073515	0.65649906487	0.570205871455	0.628415417771	0.5163015771989999	0.606152830868	0.484185681241	0.576780845098	0.644990025922	0.527301535884	0.61118763586	0.531158008702	0.550979995435	0.5809452180129999	0.57338706276	0.560555605237	0.49816521551799997	0.49351888790200005	0.492232100277	0.556683191808	0.581650971535	0.484914328133	0.600136456665	0.547984734708	0.625262179394	0.6202637207680001	0.5584369764530001	0.650049042207	0.49969957964100004	0.41810943764499997	0.538245172053	0.6354704715389999	0.538578263961	0.49466706857500004	0.539029798877	0.44334247885600003	0.525404332273	0.41161192332400004
S119	0.460820136198	0.59159409709	0.663982678791	0.549160920531	0.47313731132200004	0.48926223441600003	0.510228386462	0.513371116739	0.678380058109	0.538637055642	0.534075145211	0.617969370761	0.462451147444	0.573479059414	0.498385891603	0.5343934864100001	0.5623941796649999	0.506778438622	0.806770699942	0.5388093973870001	0.540725611993	0.557023700775	0.835488527332	0.56670276817	0.744913157094	0.700253612373	0.732862824935	0.7594999141399998	0.476639811232	0.510135196475	0.565295495342	0.512001328752	0.46126033128	0.551569008366	0.7251146756710001	0.5297963052979999	0.570182676306	0.58144847837	0.5253438732460001	0.523057902315	0.635697519053	0.515943903448	0.583427449427	0.6974804526459999	0.581348334294	0.636521590411	0.683800626013	0.5780523046130001	0.47783960136299997	0.563694372406	0.517253854613	0.64330886331	0.555415048662	0.655794336233	0.570247807505	0.543012671235	0.56702579959	0.515738967809	0.52289459824	0.532045864851	0.45231566926000005	0.627410811976	0.5745562921899999	0.599239057592	0.5674329539549999	0.640922219069	0.508432627361	0.524686967591	0.501122445225	0.434828654577	0.548670394977	0.487231292478	0.527942698151	0.7157590913519999	0.558352898126	0.536070137903	0.6039484513000001	0.5544751412009999	0.5651545968289999	0.563445524819	0.532700449594	0.581372766677	0.5336916251870001	0.5254181033690001
S151	0.6558311950069999	0.6077192665510001	0.548085737908	0.634516398677	0.631028782313	0.590406478946	0.611611415497	0.45990643756800004	0.522794438175	0.5837625032370001	0.616913765041	0.487568265488	0.623648116681	0.466421068595	0.580597328481	0.556393734929	0.476297482293	0.6306312594110001	0.719205705605	0.6052590561729999	0.46280251774	0.44786953951700004	0.768304174957	0.5254387486609999	0.63088043065	0.58992515693	0.594913440192	0.6669747588430001	0.653529208597	0.636844041833	0.558549219978	0.547034173134	0.5853170860279999	0.62439904096	0.5939325236140001	0.572392609357	0.48097421474200003	0.509958482205	0.535074786576	0.624043692386	0.470015334183	0.553555941743	0.645646971095	0.586447996442	0.667631026664	0.5078886195929999	0.502789069859	0.668874467912	0.588726303449	0.639754065512	0.530651852503	0.576845093215	0.502425759417	0.5450007099140001	0.657874969274	0.533304464461	0.613418852528	0.539140707117	0.569520069965	0.594646997391	0.6198051048359999	0.527025770694	0.459718396439	0.459020601627	0.474275165054	0.510336101228	0.610137765967	0.5263933447370001	0.618971749873	0.5814066738620001	0.642571964625	0.6660335621419999	0.573357992348	0.610924250431	0.513759777957	0.461294585046	0.503386104975	0.653403110725	0.528482607646	0.47132327138700003	0.567070188317	0.41328121273199997	0.527704530757	0.46278212695
S108	0.733290375094	0.66664455278	0.508641824245	0.723270945026	0.7295239629670001	0.7069729833149999	0.711337921032	0.621644704583	0.47673162081200005	0.686362680902	0.721965843863	0.537207842941	0.715848244736	0.6194880593159999	0.679884378723	0.6976504896719999	0.561845042904	0.694755394222	0.650600741467	0.7018122408349999	0.6194897708199999	0.603827985043	0.7121632677140001	0.629588233317	0.557168987914	0.49166470260300005	0.541467187729	0.558584805059	0.741109690523	0.721272407334	0.670329974552	0.6567358441260001	0.692898702589	0.714891057134	0.530284537496	0.685745502397	0.56749356567	0.599061066309	0.672122091487	0.720247336395	0.5550551976070001	0.682133891144	0.7292954164300001	0.48034721652199996	0.733912893644	0.509899162938	0.519079425232	0.742485461737	0.667647139821	0.7105330344230001	0.658826951	0.54509387792	0.643931447067	0.49504514023	0.740940261759	0.688676447642	0.7237328358949999	0.6776687561720001	0.686244488672	0.697662739541	0.705460554897	0.540247337772	0.587994381508	0.614039087987	0.602595574501	0.505876942927	0.69106388066	0.661115228811	0.669447757051	0.6873905084299999	0.732226601632	0.72920999545	0.682966759491	0.563145613566	0.667316194083	0.636455114366	0.565307466087	0.739175633211	0.6651962207959999	0.603935589115	0.692678428538	0.574104577134	0.605176898464	0.622161147292
S2	0.757584430961	0.702989662393	0.5055022800710001	0.735434277938	0.747604442253	0.716085225816	0.7219559953479999	0.649624203881	0.48339976505300003	0.717324627254	0.714917590495	0.5334536055269999	0.732277207082	0.635652638378	0.705586661082	0.7084612240729999	0.603031992615	0.707945355714	0.5481374051460001	0.7148691297409999	0.655167264056	0.608452851643	0.610894839513	0.657091674644	0.438492452801	0.474468377148	0.435313191965	0.500415462481	0.7514094586	0.747049190714	0.692164243002	0.6770427193170001	0.7251851268289999	0.732158723418	0.40215193800099996	0.6914548097040001	0.56547555247	0.635975957064	0.692394241012	0.723673581285	0.532606440333	0.698119087981	0.73680841145	0.49044762315800006	0.728351472639	0.532656891282	0.463674657856	0.738979662667	0.683804722284	0.7473523215119999	0.682979967775	0.533733527993	0.673368983493	0.513336973404	0.733428831424	0.7022603862000001	0.723208149902	0.6896467895	0.712466146584	0.697936770565	0.732174668415	0.574742992537	0.591512650551	0.616898549142	0.627403416624	0.5199233661980001	0.724757197261	0.681803875671	0.6912838665459999	0.704143535809	0.7245805217229999	0.750312920685	0.692619570523	0.49369947384900004	0.693992443006	0.6557377474580001	0.583298183363	0.745389818153	0.6698170780439999	0.650279346476	0.700392646335	0.568276896451	0.651891270938	0.648954411164
S206	0.520233206016	0.5240053754999999	0.65300877923	0.485728249515	0.49409693308700003	0.418423618314	0.409024476805	0.540623231607	0.678556790238	0.450628047997	0.396952199918	0.64212187649	0.488876989309	0.568791667253	0.501450214704	0.478161629976	0.569557732842	0.591630447149	0.795642458441	0.416932419313	0.554884814461	0.570758036088	0.828937342467	0.512678240442	0.738482934347	0.6987131649539999	0.7143641502600001	0.7611420122239999	0.522043096589	0.452224359447	0.468029558369	0.488087765448	0.491310809087	0.45069917737099996	0.711206229497	0.440771932417	0.5924379559740001	0.567672721711	0.495223318936	0.419451351316	0.6054431640919999	0.410044022625	0.45662391101899996	0.6846863060259999	0.463648530832	0.626299748682	0.660140442297	0.462784399213	0.538907281606	0.49764504839400003	0.49997536546599997	0.648764312315	0.518404996126	0.664277021739	0.442496027592	0.508603863118	0.397455689317	0.472819511344	0.43489482413999997	0.449578821892	0.506474922637	0.614440727305	0.586827878895	0.5531516546999999	0.535380226573	0.618480872137	0.514096366075	0.507301561981	0.574261434084	0.49273117746600004	0.436183850501	0.519458214871	0.531847204656	0.711283036253	0.542075848758	0.5218321383860001	0.579124039811	0.438986420489	0.480932082587	0.549044011571	0.484160865248	0.581285291539	0.52281318958	0.533440898957
S139	0.486284490774	0.530686134334	0.655092818953	0.471493246929	0.477069305585	0.43624195174900005	0.41716792039300005	0.56144970181	0.683525258517	0.469721004858	0.41284630556	0.654084411461	0.478485426271	0.582787381906	0.480955845449	0.489808416993	0.5793904548040001	0.568393407974	0.8026337298389999	0.425167127351	0.580467652947	0.58590613352	0.8313240350810001	0.532627818322	0.7427479623450001	0.692382870693	0.731400899293	0.7584297105419999	0.48933598505099996	0.450201927505	0.48929902414099996	0.490818791717	0.484180714137	0.45924964125100004	0.717712045009	0.459039618754	0.596178050701	0.569474208633	0.496876860589	0.436122775902	0.624385385616	0.443019531962	0.47279442035700003	0.6827177487360001	0.46088925937799996	0.626831191854	0.668966062024	0.472638710383	0.524046180613	0.508616751109	0.513669756426	0.646904715714	0.536964257679	0.6600885418410001	0.460912540781	0.527431518072	0.442031135085	0.479359526016	0.454364330941	0.45398982557800005	0.503500729888	0.616266357179	0.588665684858	0.590629509256	0.550170019218	0.620559439784	0.496818848791	0.518072779859	0.5492645891619999	0.477975015753	0.44590130141199996	0.48568394467500003	0.510554351028	0.706561324664	0.566913497869	0.548987917023	0.589637086927	0.42880747629	0.496337445083	0.556002132103	0.48887701701	0.6036937862489999	0.531220639982	0.5652150572160001
S56	0.5513896874	0.5569320983030001	0.664711475507	0.520945555399	0.53409234324	0.47873887506800006	0.46437947827200005	0.624431408378	0.7062305946009999	0.515519946838	0.448678936211	0.6922914179299999	0.535229889599	0.631982538298	0.579753449327	0.548381321511	0.621470739595	0.607601891466	0.807167386198	0.46978296003	0.659431392527	0.636360953905	0.831410495149	0.583065621976	0.7492917364470001	0.715784997185	0.7417756985680001	0.766797781905	0.561462562496	0.5071668695699999	0.534049316556	0.541664102392	0.560207248358	0.467077661872	0.7295948881450001	0.504820749484	0.6437637840199999	0.605239830658	0.568358984301	0.44023169205799995	0.660093976918	0.520908692904	0.427957912086	0.700881607987	0.43139198617200003	0.6512040078570001	0.696992456319	0.402640282176	0.587138842727	0.527296135998	0.577592475634	0.669521612805	0.5978959664810001	0.680118230838	0.437262212955	0.5769631157899999	0.456048052923	0.545463412602	0.516857095315	0.513694766215	0.564313022337	0.637558135551	0.625884733917	0.614702219928	0.59883814131	0.642525207771	0.551939669281	0.598175544908	0.586616868002	0.547220985144	0.41596425993	0.544483859479	0.573384043457	0.713822889257	0.618112636149	0.615088727646	0.613154630008	0.45180038322899996	0.5352783619829999	0.61691477224	0.547953916585	0.64284034929	0.590838270877	0.632191667853
